epoch,phase,loss_rec,loss_vq
0,warmup,6.505206623247692,
1,quantized,47.255810260772705,0.7370555145399911
2,quantized,17.2333113104105,0.6536193490028381
3,quantized,15.455541417002678,0.6504977345466614
4,quantized,14.765653401613235,0.6559167759759086
5,quantized,14.008712202310562,0.6584214227540153
