dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,relative_abs_dot_contribution
D18,0,RNA+ATAC+ADT,RNA,32,5.675261497497559,5.67521858215332,5.696556973457336,29.304597854614258,0.9157686829566956,58.609195709228516,11.581696510314941,False,0.277973578718223
D18,0,RNA+ATAC+ADT,ATAC,32,5.682938098907471,5.687444686889648,5.7033298969268795,17.6527099609375,0.5516471862792969,35.305419921875,15.894577980041504,False,0.38148752381768763
D18,0,RNA+ATAC+ADT,ADT,32,5.7112650871276855,5.713874816894531,5.7400473833084105,19.297950744628906,0.6030609607696533,38.59590148925781,14.188464164733887,False,0.34053889746408933
