dataset,method,seed,implementation_tag,resolution,n_cells,requested_K,realized_K,empty_anchor_count,empty_rate,compression_ratio,size_min,size_q1,size_median,size_mean,size_q3,size_p90,size_p95,size_p99,size_max,size_sd,size_cv,size_gini,singleton_rate,size_le_2_rate,size_gt_2x_median_rate,size_gt_5x_median_rate,tukey_outlier_count,max_median_ratio
D18,GARQ,0,diagnostic_variant_modality_weight,0.02,2000,40,40,0,0.0,50.0,3.0,9.75,19.0,50.0,62.0,119.60000000000001,247.54999999999995,271.41999999999996,280.0,69.9996336986753,1.399992673973506,0.615775,0.0,0.0,0.325,0.15,3,14.736842105263158
