epoch,phase,loss_rec,loss_vq
0,warmup,8.185176399492082,
1,quantized,52.29096856713295,0.5099451584475381
2,quantized,12.40959129234155,0.43879583903721403
3,quantized,10.686184709270796,0.43998463664736065
4,quantized,10.274347394704819,0.4325822464057377
5,quantized,9.710485696792603,0.4384142202990396
