metacell_id,size,dataset,method,seed,implementation_tag,resolution,requested_K,realized_K,n_cells
0,24,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
1,14,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
2,3,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
3,7,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
4,148,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
5,16,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
6,1,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
7,16,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
8,6,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
9,257,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
10,4,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
11,15,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
12,6,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
13,10,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
14,12,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
15,12,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
16,4,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
17,31,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
18,3,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
19,64,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
20,8,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
21,203,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
22,11,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
23,278,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
24,34,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
25,3,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
26,10,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
27,3,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
28,278,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
29,34,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
30,49,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
31,113,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
32,23,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
33,6,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
34,68,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
35,29,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
36,19,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
37,10,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
38,152,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
39,16,D11,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
