epoch,phase,loss_rec,loss_vq
0,warmup,0.30155821038143976,
1,quantized,2.123726546764374,0.7625687633241925
2,quantized,1.55970199406147,0.6615735207285199
3,quantized,1.2698023915290833,0.6598322136061532
4,quantized,1.100159339606762,0.6908689141273499
5,quantized,0.9978655874729156,0.7119004130363464
