dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,relative_abs_dot_contribution
D5,0,RNA+ADT,RNA,32,5.6703972816467285,5.670815467834473,5.682363033294678,29.595020294189453,0.9248443841934204,59.190040588378906,14.723424911499023,False,0.49628077840704166
D5,0,RNA+ADT,ADT,32,5.711552619934082,5.71234130859375,5.729049634933472,17.655132293701172,0.5517228841781616,35.310264587402344,14.94410514831543,False,0.5037192215929583
