stage,wall_time_seconds,cpu_rss_start_bytes,cpu_rss_end_bytes,cpu_rss_peak_bytes,gpu_allocated_peak_bytes,gpu_reserved_peak_bytes,status,error_type,error_message
resource_preflight,0.09692146861925721,570855424,676872192,676872192,0,0,PASS,,
subset_materialization,1.8690536501817405,676872192,701710336,998277120,0,0,PASS,,
h5ad_loading_and_legacy_preprocessing,0.9468309548683465,706969600,921112576,1417879552,0,0,PASS,,
anchor_initialization_before_warmup,0.2728487369604409,944881664,1044312064,1044312064,58068480,62914560,PASS,,
warmup_and_full_training,4.36542284488678,1044348928,1585590272,1585659904,223273984,255852544,PASS,,
inference,0.6519532860256732,1585664000,1586855936,1598554112,228758016,297795584,PASS,,
same_checkpoint_inference_stability,0.0011120927520096302,1590198272,1590198272,1590198272,131157504,297795584,PASS,,
common_evaluation,0.08468201477080584,1590308864,1590943744,1590943744,131157504,297795584,PASS,,
metacell_aggregation,0.0661062179133296,1590943744,1617043456,1617043456,131157504,297795584,PASS,,
