stage,wall_time_seconds,cpu_rss_start_bytes,cpu_rss_end_bytes,cpu_rss_peak_bytes,gpu_allocated_peak_bytes,gpu_reserved_peak_bytes,status,error_type,error_message
resource_preflight,0.0944561418145895,570277888,675704832,675704832,0,0,PASS,,
subset_materialization,3.6558959470130503,675704832,700805120,1007869952,0,0,PASS,,
h5ad_loading_and_legacy_preprocessing,0.9424566789530218,706019328,920616960,1417109504,0,0,PASS,,
anchor_initialization_before_warmup,0.28783863689750433,942829568,1044398080,1044398080,57490432,62914560,PASS,,
warmup_and_full_training,5.862540816422552,1044430848,1582944256,1583009792,221533696,255852544,PASS,,
inference,1.0469700288958848,1583017984,1584250880,1595645952,224954368,297795584,PASS,,
same_checkpoint_inference_stability,0.0012061321176588535,1587576832,1587576832,1587576832,129555456,297795584,PASS,,
common_evaluation,0.09302901988849044,1587576832,1588199424,1588199424,129555456,297795584,PASS,,
metacell_aggregation,0.07160177687183022,1588199424,1614172160,1614172160,129555456,297795584,PASS,,
