epoch,phase,loss_rec,loss_vq
0,warmup,6.634372875094414,
1,quantized,46.96561695635319,0.703213998249599
2,quantized,17.237083435058594,0.6524985943521772
3,quantized,15.4435193836689,0.6357343452317374
4,quantized,14.78215928375721,0.6242887633187431
5,quantized,14.009752541780472,0.6235859649521964
