stage,wall_time_seconds,cpu_rss_start_bytes,cpu_rss_end_bytes,cpu_rss_peak_bytes,gpu_allocated_peak_bytes,gpu_reserved_peak_bytes,status,error_type,error_message
resource_preflight,0.0727091240696609,571031552,677232640,677232640,0,0,PASS,,
subset_materialization,1.2015882232226431,677322752,701755392,876638208,0,0,PASS,,
h5ad_loading_and_legacy_preprocessing,0.9374983189627528,706908160,921448448,1418207232,0,0,PASS,,
anchor_initialization_before_warmup,0.2461505620740354,944713728,1044758528,1044758528,58296832,62914560,PASS,,
warmup_and_full_training,4.969343558885157,1044795392,1604239360,1605890048,224521216,257949696,PASS,,
inference,1.029733733739704,1604259840,1605615616,1617481728,230517248,299892736,PASS,,
same_checkpoint_inference_stability,0.0013772952370345592,1609125888,1609125888,1609125888,131790336,299892736,PASS,,
common_evaluation,0.0959534477442503,1609125888,1609740288,1609740288,131790336,299892736,PASS,,
metacell_aggregation,0.08842700673267245,1609740288,1629614080,1629614080,131790336,299892736,PASS,,
