dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,relative_abs_dot_contribution
D18,0,RNA+ATAC+ADT,RNA,32,5.672934532165527,5.672737121582031,5.689290928840637,29.306102752685547,0.9158157110214233,58.612205505371094,11.447622299194336,False,0.27823248449535093
D18,0,RNA+ATAC+ADT,ATAC,32,5.679908275604248,5.68267822265625,5.698227643966675,17.516666412353516,0.5473958253860474,35.03333282470703,15.508003234863281,False,0.37691934244735004
D18,0,RNA+ATAC+ADT,ADT,32,5.7112650871276855,5.713874816894531,5.7400473833084105,19.297950744628906,0.6030609607696533,38.59590148925781,14.188464164733887,False,0.34484817305729903
