dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,relative_abs_dot_contribution
D11,0,RNA+ATAC,RNA,32,5.670645713806152,5.671509742736816,5.687434363365173,29.75323486328125,0.9297885894775391,59.5064697265625,9.404943466186523,False,0.38184200686516584
D11,0,RNA+ATAC,ATAC,32,5.667895317077637,5.67154598236084,5.681949734687805,21.279569625854492,0.6649865508079529,42.559139251708984,15.22551441192627,False,0.6181579931348341
