metacell_id,size,dataset,method,seed,implementation_tag,resolution,requested_K,realized_K,n_cells
0,81,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
1,4,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
2,64,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
3,41,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
4,19,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
5,11,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
6,19,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
7,15,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
8,10,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
9,7,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
10,150,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
11,13,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
12,4,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
13,322,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
14,56,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
15,182,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
16,12,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
17,15,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
18,14,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
19,5,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
20,6,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
21,21,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
22,7,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
23,4,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
24,32,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
25,122,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
26,9,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
27,81,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
28,90,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
29,18,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
30,11,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
31,111,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
32,116,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
33,26,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
34,55,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
35,60,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
36,8,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
37,1,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
38,168,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
39,10,D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,40,2000
