training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
1,1,quantized_training,256,32,0.10000000894069672,0.0,0.0007812500116415322,0.02500000037252903,2.8307993412017822,16.95901107788086,0.6619139909744263,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
2,1,quantized_training,256,31,0.1899999976158142,0.0,0.0021875000093132257,0.04749999940395355,2.836297035217285,17.05250358581543,0.6630242466926575,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
3,1,quantized_training,256,28,0.2709999978542328,0.0,0.002214843640103936,0.0657968744635582,2.805277109146118,16.53165626525879,0.6774237155914307,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
4,1,quantized_training,256,29,0.3438999652862549,0.0,0.0031433594413101673,0.08382655680179596,2.7872488498687744,16.23628807067871,0.681462824344635,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
5,1,quantized_training,256,29,0.4095099866390228,0.0,0.0036415623035281897,0.09341265261173248,2.8054769039154053,16.53495979309082,0.6781298518180847,True,5,True,False,False,0.0,4.477781203604536e-07,0.9990005493164062,,,,0.0,4.268999418854946e-06,10.00778579711914,26,0,0
6,1,quantized_training,256,10,0.4685589671134949,0.0003164062218274921,0.0037824606988579035,0.08524325489997864,2.9395298957824707,18.90695571899414,0.6402180790901184,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
7,1,quantized_training,256,11,0.5217030048370361,0.0002847655850928277,0.003718215972185135,0.09132812172174454,2.8557658195495605,17.38774871826172,0.6684333086013794,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
8,2,quantized_training,256,11,0.5695327520370483,0.00025628902949392796,0.003346394281834364,0.13336718082427979,2.718489646911621,15.1574125289917,0.7041811943054199,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
9,2,quantized_training,256,9,0.6125794649124146,0.00023066012363415211,0.0030117547139525414,0.17159296572208405,2.5621719360351562,12.963943481445312,0.7380750775337219,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
10,2,quantized_training,256,13,0.651321530342102,0.00020759410108439624,0.002979731187224388,0.20521491765975952,2.4225621223449707,11.274709701538086,0.7639989256858826,True,5,True,False,False,0.0,1.9620465536718257e-06,0.4354495108127594,,,,0.0,1.6295503883156925e-05,3.7890408039093018,25,0,0
11,2,quantized_training,256,9,0.6861892938613892,0.00035893020685762167,0.0026817580219358206,0.23703718185424805,2.304414749145508,10.01831340789795,0.7830255031585693,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
12,2,quantized_training,256,9,0.717570424079895,0.0003230371803510934,0.002413582056760788,0.2652865946292877,2.1967265605926514,8.995519638061523,0.7993835806846619,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
13,2,quantized_training,256,11,0.7458133697509766,0.00029073344194330275,0.0023948599118739367,0.2895391881465912,2.1160197257995605,8.298043251037598,0.812122642993927,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
14,2,quantized_training,256,13,0.7712319493293762,0.00026166008319705725,0.002155373804271221,0.3039446175098419,2.0393781661987305,7.685828685760498,0.8236808180809021,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
15,3,quantized_training,256,9,0.7941088080406189,0.00023549406614620239,0.0024273565504699945,0.3243314027786255,1.9665117263793945,7.145707130432129,0.833632230758667,True,5,True,False,False,0.0,7.282841579581145e-06,0.3894669711589813,,,,0.0,6.648185808444396e-05,3.4064457416534424,28,0,0
16,3,quantized_training,256,12,0.8146978616714478,0.00037046795478090644,0.002661522477865219,0.34424200654029846,1.9336854219436646,6.914948463439941,0.8359671831130981,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
17,3,quantized_training,256,12,0.8332280516624451,0.00033342113601975143,0.002395370276644826,0.3605990409851074,1.8971099853515625,6.666599750518799,0.8414317965507507,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
18,3,quantized_training,256,14,0.849905252456665,0.00030007900204509497,0.0023555441293865442,0.3745391368865967,1.8713388442993164,6.4969892501831055,0.846409261226654,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
19,3,quantized_training,256,11,0.8649147748947144,0.0002700710901990533,0.002119989600032568,0.3890383541584015,1.8226155042648315,6.188022136688232,0.8539802432060242,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
20,3,quantized_training,256,13,0.8784232139587402,0.00024306397244799882,0.00200602482073009,0.4067751467227936,1.784740924835205,5.958036422729492,0.8598043322563171,True,5,True,False,False,0.0,0.00018161947082262486,0.37785083055496216,,,,0.0,0.0015150035033002496,3.0967860221862793,28,0,0
21,3,quantized_training,256,12,0.8905808925628662,0.00023641198640689254,0.0024602299090474844,0.40867576003074646,1.8194292783737183,6.168337345123291,0.8532842993736267,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
22,4,quantized_training,256,13,0.9015227556228638,0.0004182322882115841,0.0022362167946994305,0.4056987762451172,1.858766794204712,6.415820121765137,0.851925253868103,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
23,4,quantized_training,256,14,0.9113704562187195,0.0003764090361073613,0.0020125950686633587,0.41942575573921204,1.8430386781692505,6.315700531005859,0.8557305335998535,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
24,4,quantized_training,256,12,0.920233428478241,0.000338768120855093,0.002238247310742736,0.4192800223827362,1.856241226196289,6.399636745452881,0.8577455282211304,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
25,4,quantized_training,256,15,0.9282100200653076,0.00030489129130728543,0.002014422556385398,0.41875824332237244,1.871159315109253,6.495822906494141,0.8574762344360352,True,5,True,False,False,0.0,0.0002809352590702474,0.2950633466243744,,,,0.0,0.002734959591180086,2.420153856277466,30,0,0
