dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,modality_weight,relative_abs_dot_contribution
D17,3,RNA+ATAC,RNA,32,5.6810221672058105,5.6835432052612305,5.712372851371765,28.74355697631836,0.8982361555099487,57.48711395263672,12.540826797485352,False,1.0,0.44968669684820134
D17,3,RNA+ATAC,ATAC,32,5.662745475769043,5.6564836502075195,5.69416720867157,29.71465492248535,0.9285829663276672,59.4293098449707,15.34709358215332,False,1.0,0.5503133031517986
