training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
1,1,quantized_training,256,32,0.10000000894069672,0.0,0.0011718750465661287,0.014062500558793545,2.9863643646240234,19.81351661682129,0.6253905892372131,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
2,1,quantized_training,256,33,0.1899999976158142,0.0,0.0021484375465661287,0.025546874850988388,3.0257813930511475,20.610103607177734,0.6145353317260742,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
3,1,quantized_training,256,28,0.2709999978542328,0.0,0.002824218710884452,0.03861718624830246,2.9982104301452637,20.049623489379883,0.6253862380981445,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
4,1,quantized_training,256,28,0.34389999508857727,0.0,0.003693359438329935,0.048036716878414154,2.9884090423583984,19.85407066345215,0.6299707889556885,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
5,1,quantized_training,256,28,0.4095100164413452,0.0,0.004886523354798555,0.05690491944551468,2.9703879356384277,19.499483108520508,0.6360741853713989,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
6,1,quantized_training,256,26,0.46855902671813965,0.0,0.0052595897577703,0.06488630175590515,2.9312691688537598,18.751415252685547,0.6502968668937683,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
7,1,quantized_training,256,31,0.5217030644416809,0.0,0.004733630456030369,0.07206954807043076,2.9259557723999023,18.65204429626465,0.6523085832595825,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
8,2,quantized_training,256,22,0.5695328116416931,0.0,0.005432141944766045,0.07892509549856186,2.8929309844970703,18.046125411987305,0.664615273475647,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
9,2,quantized_training,256,24,0.6125794649124146,0.0,0.004888927564024925,0.08900133520364761,2.877565860748291,17.770963668823242,0.6701111793518066,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
10,2,quantized_training,256,26,0.651321530342102,0.0,0.004790659993886948,0.09846057742834091,2.865690231323242,17.56117057800293,0.6742533445358276,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
11,2,quantized_training,256,26,0.6861893534660339,0.0,0.0054834685288369656,0.10658326745033264,2.84014892578125,17.118314743041992,0.6823396682739258,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
12,2,quantized_training,256,24,0.717570424079895,0.0,0.005716371815651655,0.10647181421518326,2.8184967041015625,16.75164794921875,0.6893014907836914,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
13,2,quantized_training,256,24,0.7458133101463318,0.0,0.005269892048090696,0.10832463204860687,2.811230182647705,16.63036346435547,0.6915810704231262,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
14,2,quantized_training,256,26,0.771232008934021,0.0,0.005104688927531242,0.11467966437339783,2.8060033321380615,16.54366683959961,0.6933514475822449,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
15,3,quantized_training,256,24,0.7941088080406189,0.0,0.004874265752732754,0.1172741949558258,2.7924790382385254,16.321430206298828,0.6976801156997681,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
16,3,quantized_training,256,26,0.8146978616714478,0.0,0.004916048143059015,0.1157030239701271,2.7890777587890625,16.266010284423828,0.6986554265022278,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
17,3,quantized_training,256,23,0.8332281112670898,0.0,0.004424443002790213,0.11663272231817245,2.799391031265259,16.434635162353516,0.6956191062927246,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
18,3,quantized_training,256,22,0.849905252456665,0.0,0.004739688243716955,0.12059444934129715,2.7852225303649902,16.20342254638672,0.6999572515487671,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
19,3,quantized_training,256,22,0.8649146556854248,0.0,0.005396833177655935,0.12259750068187714,2.7804784774780273,16.12673568725586,0.7013506889343262,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
20,3,quantized_training,256,22,0.8784232139587402,0.0,0.005638400092720985,0.12752525508403778,2.772900104522705,16.00498390197754,0.7036098837852478,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
21,3,quantized_training,256,20,0.8905808925628662,0.0,0.005125069059431553,0.12805397808551788,2.759819984436035,15.796998977661133,0.7071248292922974,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
22,4,quantized_training,256,22,0.9015227556228638,0.0,0.0050031873397529125,0.12657670676708221,2.7638871669769287,15.861379623413086,0.7059468626976013,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
23,4,quantized_training,256,25,0.9113705158233643,0.0,0.00552445650100708,0.12590546905994415,2.7703213691711426,15.963764190673828,0.7037655711174011,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
24,4,quantized_training,256,22,0.920233428478241,0.0,0.004972010850906372,0.12854929268360138,2.7553298473358154,15.726226806640625,0.7082789540290833,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
25,4,quantized_training,256,24,0.9282100200653076,0.0,0.00486543495208025,0.13131935894489288,2.751101016998291,15.65986442565918,0.7096313834190369,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
26,4,quantized_training,256,23,0.9353890419006348,0.0,0.00476951664313674,0.132640540599823,2.7394158840179443,15.477941513061523,0.7130296230316162,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
27,4,quantized_training,256,23,0.9418501257896423,0.0,0.004312689881771803,0.13382960855960846,2.739154815673828,15.473901748657227,0.7128961086273193,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
28,4,quantized_training,256,21,0.9476650357246399,0.0,0.0038814207073301077,0.13333727419376373,2.739900827407837,15.485448837280273,0.7123116254806519,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
29,5,quantized_training,256,23,0.9528985619544983,0.0,0.0038839036133140326,0.13211292028427124,2.739088535308838,15.47287654876709,0.7125681042671204,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
30,5,quantized_training,256,23,0.957608699798584,0.0,0.003495513228699565,0.13257350027561188,2.739152431488037,15.473864555358887,0.7125513553619385,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
31,5,quantized_training,256,20,0.9618477821350098,0.0,0.003533966839313507,0.13298802077770233,2.731933832168579,15.362566947937012,0.7142059803009033,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
32,5,quantized_training,256,20,0.965662956237793,0.0,0.0031805699691176414,0.13023608922958374,2.7289605140686035,15.316956520080566,0.7146074771881104,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
33,5,quantized_training,256,22,0.9690966606140137,0.0,0.002938854042440653,0.1328374743461609,2.7146975994110107,15.100044250488281,0.7187522649765015,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
34,5,quantized_training,256,18,0.9721869826316833,0.0,0.002965331543236971,0.13517872989177704,2.705185651779175,14.957093238830566,0.7218025326728821,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
35,5,quantized_training,256,23,0.9749682545661926,0.0,0.00345004815608263,0.13845773041248322,2.7181718349456787,15.152595520019531,0.7180497050285339,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
