epoch,phase,loss_rec,loss_vq
0,warmup,0.3073835926396506,
1,quantized,2.126873128116131,0.9633146183831351
2,quantized,1.5674897134304047,0.9185156566756112
3,quantized,1.2875112518668175,0.9172250032424927
4,quantized,1.1231026574969292,0.8868961249079023
5,quantized,1.0273525565862656,0.8626102975436619
