epoch,phase,loss_rec,loss_vq
0,warmup,8.577891693938346,
1,quantized,50.024420941869415,0.742515334061214
2,quantized,12.272180959582329,0.6740764038903373
3,quantized,10.750954449176788,0.6550571577889579
4,quantized,10.339558447400728,0.6577000021934509
5,quantized,9.70485565563043,0.658958375453949
