epoch,phase,loss_rec,loss_vq
0,warmup,0.300765189741339,
1,quantized,2.1028747856616974,0.7694160342216492
2,quantized,1.5322331860661507,0.6996029956000192
3,quantized,1.2588643282651901,0.7114505001476833
4,quantized,1.0806395784020424,0.7443905302456447
5,quantized,0.9854344502091408,0.7590067556926182
