epoch,phase,loss_rec,loss_vq
0,warmup,7.7421286563788145,
1,quantized,51.35316560169061,0.8730253917830331
2,quantized,12.127941235899925,0.827327949660165
3,quantized,10.437296226620674,0.8457258428846087
4,quantized,9.975068425138792,0.8594782948493958
5,quantized,9.377943329513073,0.8710381814411708
