training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
1,1,quantized_training,256,32,0.10000000894069672,0.0,0.0011718750465661287,0.014062500558793545,2.9863643646240234,19.81351661682129,0.6253905892372131,True,1,True,False,False,3.7196435963120027e-25,0.009200477041304111,0.9990005493164062,,,,0.0,0.08587216585874557,9.750678062438965,33,0,0
2,1,quantized_training,256,18,0.1899999976158142,0.00035156248486600816,0.0024609374813735485,0.02421875111758709,3.1640422344207764,23.666067123413086,0.5502673387527466,True,1,True,False,False,8.463842724521895e-43,2.8382140953908674e-05,0.24481558799743652,,,,0.0,0.00021901763102505356,2.389075756072998,26,0,0
3,1,quantized_training,256,19,0.2709999680519104,0.0003164062218274921,0.002746093785390258,0.04628906399011612,2.944307804107666,18.997509002685547,0.6327117085456848,True,1,True,False,False,0.0,3.1843910619500093e-06,0.28178104758262634,,,,0.0,3.0722392693860456e-05,2.0396130084991455,27,0,0
4,1,quantized_training,256,19,0.34389999508857727,0.0006011718069203198,0.003164062276482582,0.06861328333616257,2.91263484954834,18.405229568481445,0.638283371925354,True,1,True,False,False,0.0,3.7035087530057353e-07,0.09020350128412247,,,,0.0,3.416082336116233e-06,0.7190116047859192,28,0,0
5,1,quantized_training,256,19,0.40950995683670044,0.0005410545854829252,0.0033317580819129944,0.09026757627725601,2.7899832725524902,16.280746459960938,0.6786652207374573,True,1,True,False,False,0.0,1.957418191977922e-07,0.11472488194704056,,,,0.0,1.6248629890469601e-06,1.1777608394622803,28,0,0
6,1,quantized_training,256,18,0.4685589671134949,0.0004869491094723344,0.003921222407370806,0.10858456790447235,2.69858455657959,14.858684539794922,0.7056368589401245,True,1,True,False,False,0.0,1.2408347060954839e-07,0.1424454152584076,,,,0.0,1.1027511845895788e-06,1.020763635635376,27,0,0
7,1,quantized_training,256,19,0.5217031240463257,0.00046388310147449374,0.0035290999803692102,0.12077298015356064,2.662867307662964,14.337340354919434,0.718359112739563,True,1,True,False,False,0.0,6.085549557610648e-07,0.15621337294578552,,,,0.0,5.9413673625385854e-06,1.1468607187271118,25,0,0
8,2,quantized_training,256,18,0.5695328116416931,0.0005605040933005512,0.0034193005412817,0.13994568586349487,2.602504253387451,13.497496604919434,0.7339366674423218,True,1,True,False,False,0.0,6.805003067711368e-07,0.10613787919282913,,,,0.0,5.9425647123134695e-06,1.0203964710235596,26,0,0
9,2,quantized_training,256,20,0.6125794649124146,0.0005044536665081978,0.003194873221218586,0.15368548035621643,2.5600390434265137,12.936322212219238,0.7462341785430908,True,1,True,False,False,0.0,9.44148837334069e-07,0.13281282782554626,,,,0.0,8.84977271198295e-06,1.1683100461959839,25,0,0
10,2,quantized_training,256,15,0.651321530342102,0.0004540082882158458,0.003012394532561302,0.17308256030082703,2.4977312088012695,12.154885292053223,0.7610587477684021,True,1,True,False,False,0.0,3.7800111840624595e-06,0.16250714659690857,,,,0.0,3.133478821837343e-05,1.184510350227356,25,0,0
11,2,quantized_training,256,21,0.6861894130706787,0.00040860744775272906,0.0027111549861729145,0.1831180453300476,2.484246253967285,11.992077827453613,0.7649940252304077,True,1,True,False,False,0.0,1.2242939192219637e-05,0.19486857950687408,,,,0.0,0.00011127867037430406,1.5205519199371338,25,0,0
12,2,quantized_training,256,20,0.7175703644752502,0.0005327030667103827,0.002440039534121752,0.18668122589588165,2.4740567207336426,11.870505332946777,0.7671020030975342,True,1,True,False,False,0.0,3.793620635406114e-05,0.11862214654684067,,,,0.0,0.00033721886575222015,1.0998624563217163,24,0,0
13,2,quantized_training,256,20,0.7458133697509766,0.00047943275421857834,0.002586660673841834,0.19809122383594513,2.459407329559326,11.697876930236816,0.768329381942749,True,1,True,False,False,0.0,1.615303881408181e-05,0.14679311215877533,,,,0.0,0.000186680699698627,1.2078125476837158,25,0,0
14,2,quantized_training,256,18,0.771232008934021,0.0006067820359021425,0.002593968529254198,0.20601646602153778,2.448544979095459,11.571497917175293,0.7716379165649414,True,1,True,False,False,0.0,8.000429261301178e-06,0.08820179104804993,,,,0.0,7.351447129622102e-05,0.6886942982673645,24,0,0
15,3,quantized_training,256,19,0.7941087484359741,0.0005461038090288639,0.002451301319524646,0.21314918994903564,2.431828737258911,11.379673957824707,0.7750951051712036,True,1,True,False,False,0.0,2.5867731892503798e-05,0.11243103444576263,,,,0.0,0.00025998722412623465,0.8105593919754028,22,0,0
16,3,quantized_training,256,23,0.814697802066803,0.0005889656022191048,0.0025967962574213743,0.2176155149936676,2.4356307983398438,11.423023223876953,0.7741589546203613,True,1,True,False,False,0.0,6.168230015646259e-08,0.09471694380044937,,,,0.0,6.652466595369333e-07,0.722680926322937,23,0,0
17,3,quantized_training,256,19,0.8332280516624451,0.0007238356629386544,0.0030238155741244555,0.22124458849430084,2.4589295387268066,11.692289352416992,0.7703866958618164,True,1,True,False,False,0.0,4.298061284657706e-08,0.05522483214735985,,,,0.0,4.1010352447301557e-07,0.47029563784599304,24,0,0
18,3,quantized_training,256,17,0.849905252456665,0.0006514521082863212,0.003502683946862817,0.22841699421405792,2.4534287452697754,11.628149032592773,0.7727248668670654,True,1,True,False,False,0.0,2.3436948026756e-07,0.07376960664987564,,,,0.0,1.7781735550670419e-06,0.7134135365486145,24,0,0
19,3,quantized_training,256,18,0.8649146556854248,0.0005863069090992212,0.003543040482327342,0.2282315343618393,2.452723503112793,11.619951248168945,0.774454653263092,True,1,True,False,False,0.0,1.883718283579583e-07,0.09572961181402206,,,,0.0,1.4437194977290346e-06,0.8083184957504272,24,0,0
20,3,quantized_training,256,16,0.8784232139587402,0.0005276761949062347,0.0036654204595834017,0.23861150443553925,2.4338860511779785,11.403109550476074,0.7789064049720764,True,1,True,False,False,0.0,1.2676306937464688e-07,0.12103145569562912,,,,0.0,8.325507110384933e-07,0.983025848865509,24,0,0
21,3,quantized_training,256,22,0.8905808925628662,0.0006173811852931976,0.003298878436908126,0.2448284775018692,2.4278409481048584,11.334383964538574,0.7793931365013123,True,1,True,False,False,0.0,6.203688940331631e-07,0.0845404863357544,,,,0.0,4.050535608257633e-06,0.7864574193954468,23,0,0
22,4,quantized_training,256,21,0.9015227556228638,0.0005556430551223457,0.003432089928537607,0.23909562826156616,2.451509475708008,11.605853080749512,0.7749179601669312,True,1,True,False,False,0.0,2.3855424302610118e-08,0.10822182148694992,,,,0.0,1.8513183874802053e-07,0.9209508895874023,23,0,0
23,4,quantized_training,256,22,0.9113703966140747,0.0005000787205062807,0.0034354571253061295,0.24057668447494507,2.4734034538269043,11.862752914428711,0.7699858546257019,True,1,True,False,False,0.0,8.409178064994194e-08,0.13515745103359222,,,,0.0,6.676203270217229e-07,1.208245038986206,23,0,0
24,4,quantized_training,256,22,0.9202333688735962,0.0004500708309933543,0.004306706599891186,0.24112838506698608,2.494067430496216,12.110434532165527,0.7654010653495789,True,1,True,False,False,0.0,8.20474532758908e-09,0.16508686542510986,,,,0.0,4.454799196196291e-08,1.275619626045227,22,0,0
25,4,quantized_training,256,23,0.9282100200653076,0.0005296986782923341,0.003876035800203681,0.24318741261959076,2.4980568885803223,12.158844947814941,0.7638106346130371,True,1,True,False,False,0.0,1.3255047726090652e-08,0.12005628645420074,,,,0.0,1.1804421973238277e-07,0.8685939908027649,21,0,0
26,4,quantized_training,256,23,0.9353890419006348,0.0004767288046423346,0.0038790572434663773,0.2423061728477478,2.5078940391540527,12.279044151306152,0.7615382671356201,True,1,True,False,False,0.0,8.130192696853555e-08,0.14838942885398865,,,,0.0,5.849365720678179e-07,1.3802472352981567,21,0,0
27,4,quantized_training,256,26,0.9418500661849976,0.000429055915446952,0.00494138291105628,0.2419036626815796,2.5569820404052734,12.896836280822754,0.7480099201202393,True,1,True,False,False,0.0,2.2127115417713838e-10,0.1795639842748642,,,,0.0,0.0,1.2848906517028809,20,0,0
28,4,quantized_training,256,24,0.9476650953292847,0.0005678682355210185,0.0064537436701357365,0.2192758023738861,2.665614604949951,14.376782417297363,0.72123122215271,True,1,True,False,False,0.0,4.812066110165825e-12,0.10305701196193695,,,,0.0,0.0,0.937965989112854,18,0,0
29,5,quantized_training,256,27,0.9528985619544983,0.0005110814236104488,0.0067650331184268,0.20008260011672974,2.7131507396698,15.076704025268555,0.7109687924385071,True,1,True,False,False,0.0,1.2581014246886013e-13,0.1293380856513977,,,,0.0,0.0,1.2306424379348755,17,0,0
30,5,quantized_training,256,25,0.9576086401939392,0.0005436302162706852,0.006683175452053547,0.18319933116436005,2.732405424118042,15.369812965393066,0.7068929076194763,True,1,True,False,False,0.0,2.131637287473495e-13,0.11354899406433105,,,,0.0,0.0,0.9977093935012817,17,0,0
31,5,quantized_training,256,24,0.9618477821350098,0.0008798921480774879,0.00640548299998045,0.16683252155780792,2.741943597793579,15.517114639282227,0.704806923866272,True,1,True,False,False,0.0,8.264443816796696e-13,0.029582608491182327,,,,0.0,0.0,0.22442935407161713,18,0,0
32,5,quantized_training,256,26,0.9656630158424377,0.0009371893829666078,0.006259644869714975,0.1528836488723755,2.7489655017852783,15.626458168029785,0.7023115158081055,True,1,True,False,False,0.0,1.2076392837123695e-11,0.023523453623056412,,,,0.0,0.0,0.20231963694095612,18,0,0
