epoch,phase,loss_rec,loss_vq
0,warmup,0.5242766269615718,
1,quantized,3.6501295119524,0.8036810755729675
2,quantized,2.969376251101494,0.7771329028265817
3,quantized,2.5624219179153442,0.7932702473231724
4,quantized,2.336858943104744,0.7874560015542167
5,quantized,2.221809670329094,0.8025568212781634
