stage,wall_time_seconds,cpu_rss_start_bytes,cpu_rss_end_bytes,cpu_rss_peak_bytes,gpu_allocated_peak_bytes,gpu_reserved_peak_bytes,status,error_type,error_message
resource_preflight,0.07934175012633204,571990016,677937152,677937152,0,0,PASS,,
subset_materialization,0.0750964661128819,677937152,697675776,697675776,0,0,PASS,,
h5ad_loading_and_legacy_preprocessing,1.0073046870529652,701984768,915951616,1416511488,0,0,PASS,,
anchor_initialization_before_warmup,0.726622523739934,940474368,1037979648,1037979648,32993280,50331648,PASS,,
warmup_and_full_training,4.298992041032761,1038012416,1577496576,1577549824,173164032,190840832,PASS,,
inference,0.6597736943513155,1577725952,1578868736,1590640640,178422784,253755392,PASS,,
same_checkpoint_inference_stability,0.0010505183599889278,1582137344,1582292992,1582292992,80975872,253755392,PASS,,
common_evaluation,0.08427772996947169,1582292992,1583235072,1583235072,80975872,253755392,PASS,,
metacell_aggregation,0.20142945926636457,1583235072,1604231168,1604231168,80975872,253755392,PASS,,
