epoch,phase,loss_rec,loss_vq
0,warmup,6.2270902544260025,
1,quantized,44.394084095954895,0.6363473790032523
2,quantized,17.158438235521317,0.5785747596195766
3,quantized,15.483426332473755,0.558154685156686
4,quantized,14.6594889909029,0.5490078415189471
5,quantized,14.008438184857368,0.5348659838948931
