stage,wall_time_seconds,cpu_rss_start_bytes,cpu_rss_end_bytes,cpu_rss_peak_bytes,gpu_allocated_peak_bytes,gpu_reserved_peak_bytes,status,error_type,error_message
resource_preflight,0.07207567989826202,560226304,666361856,666361856,0,0,PASS,,
subset_materialization,0.1974841975606978,666492928,717430784,720318464,0,0,PASS,,
h5ad_loading_and_legacy_preprocessing,4.423699716106057,721911808,2289545216,5435543552,0,0,PASS,,
anchor_initialization_before_warmup,0.5944908941164613,2305548288,2564562944,2564562944,184116736,209715200,PASS,,
warmup_and_full_training,6.646188706159592,2564587520,3389206528,3453554688,1116178944,1168113664,PASS,,
inference,1.5213676230050623,3389300736,3392000000,3659902976,1686051840,2405433344,PASS,,
common_evaluation,0.07291700318455696,3395035136,3395919872,3395919872,349748736,2405433344,PASS,,
metacell_aggregation,0.450237262994051,3395919872,3455180800,3525025792,349748736,2405433344,PASS,,
