metacell_id,size,dataset,method,seed,implementation_tag,resolution,requested_K,realized_K,n_cells
0,187,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
1,4,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
2,3,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
3,9,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
4,45,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
5,3,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
6,200,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
7,51,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
8,15,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
9,24,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
10,8,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
11,220,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
12,43,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
13,42,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
14,4,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
15,12,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
16,25,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
17,3,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
18,82,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
19,37,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
20,19,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
21,14,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
22,93,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
23,128,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
24,28,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
25,7,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
26,29,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
27,140,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
28,48,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
29,12,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
30,13,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
31,107,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
32,14,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
33,229,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
34,26,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
35,12,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
36,20,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
37,8,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
38,18,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
39,18,D17,GARQ,2,diagnostic_variant_rare_subsampling,0.02,40,40,2000
