stage,wall_time_seconds,cpu_rss_start_bytes,cpu_rss_end_bytes,cpu_rss_peak_bytes,gpu_allocated_peak_bytes,gpu_reserved_peak_bytes,status,error_type,error_message
resource_preflight,0.08409558003768325,570626048,676716544,676716544,0,0,PASS,,
subset_materialization,0.30042870016768575,676716544,727134208,736960512,0,0,PASS,,
h5ad_loading_and_legacy_preprocessing,5.1308672479353845,731574272,2125795328,3780968448,0,0,PASS,,
anchor_initialization_before_warmup,0.6239795908331871,2137067520,2455371776,2457350144,218115584,230686720,PASS,,
warmup_and_full_training,5.640048475936055,2455392256,3354529792,3396456448,1320931840,1459617792,PASS,,
inference,1.5735296858474612,3354759168,3355652096,3645890560,1861059584,2696937472,PASS,,
same_checkpoint_inference_stability,0.0012657390907406807,3358699520,3358699520,3358699520,442476032,2696937472,PASS,,
common_evaluation,0.057973119895905256,3358699520,3359576064,3359576064,442476032,2696937472,PASS,,
metacell_aggregation,0.36372757237404585,3359576064,3403169792,3475542016,442476032,2696937472,PASS,,
