training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
1,1,quantized_training,256,27,0.10000000149011612,0.0,0.0007812500116415322,0.02070312574505806,2.676980495452881,14.541120529174805,0.7115234732627869,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
2,1,quantized_training,256,29,0.1899999976158142,0.0,0.0015234374441206455,0.039374999701976776,2.7649827003479004,15.878765106201172,0.6900082230567932,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
3,1,quantized_training,256,23,0.2709999978542328,0.0,0.0014843749813735485,0.06043750047683716,2.72835636138916,15.307706832885742,0.7039732336997986,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
4,1,quantized_training,256,29,0.34390002489089966,0.0,0.0021171874832361937,0.0762687474489212,2.7172274589538574,15.138293266296387,0.7100182175636292,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
5,1,quantized_training,256,24,0.4095100164413452,0.0,0.0019160545198246837,0.09364186972379684,2.663508176803589,14.34653091430664,0.7235442399978638,True,5,True,False,False,0.0,1.7236159692401998e-05,0.9990005493164062,,,,0.0,0.00016013786080293357,9.899091720581055,24,0,0
6,1,quantized_training,256,17,0.46855899691581726,0.0003164062218274921,0.0053457533940672874,0.0862308070063591,2.989447832107544,19.874706268310547,0.6162728071212769,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
7,1,quantized_training,256,15,0.5217030644416809,0.0005154256941750646,0.0052734375931322575,0.08034209907054901,3.021949529647827,20.531278610229492,0.6144019365310669,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
8,2,quantized_training,256,15,0.5695327520370483,0.00046388310147449374,0.006137068849056959,0.07504226267337799,2.9944703578948975,19.974777221679688,0.6243407726287842,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
9,2,quantized_training,256,15,0.6125794649124146,0.00041749476804398,0.006293151527643204,0.09280507266521454,2.937565565109253,18.869853973388672,0.6440283060073853,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
10,2,quantized_training,256,16,0.651321530342102,0.00037574529414996505,0.005848933011293411,0.10774331539869308,2.8886289596557617,17.968656539916992,0.6605689525604248,True,5,True,False,False,0.0,2.094292968213285e-11,0.22224360704421997,,,,0.0,0.0,2.151444435119629,18,0,0
