dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,modality_weight,relative_abs_dot_contribution
D18,0,RNA+ATAC+ADT,RNA,32,5.677426338195801,5.676542282104492,5.693987417221069,30.29543113708496,0.946732223033905,60.59086227416992,12.146899223327637,False,1.0,0.2869552252236157
D18,0,RNA+ATAC+ADT,ATAC,32,5.677713871002197,5.68089485168457,5.692741560935974,19.509063720703125,0.6096582412719727,39.01812744140625,14.377584457397461,False,1.0,0.3396523598566421
D18,0,RNA+ATAC+ADT,ADT,32,5.7190070152282715,5.7194929122924805,5.738437342643738,17.589454650878906,0.5496704578399658,35.17890930175781,15.805810928344727,False,1.0,0.37339241491974223
