epoch,phase,loss_rec,loss_vq
0,warmup,8.162329540366219,
1,quantized,52.85922411084175,0.7007050003324237
2,quantized,12.692990779876709,0.6106821383748736
3,quantized,10.750261331597963,0.5976956060954502
4,quantized,10.302842736244202,0.5992885402270726
5,quantized,9.678519422809282,0.6066859534808567
