dataset,method,seed,implementation_tag,resolution,n_cells,requested_K,realized_K,empty_anchor_count,empty_rate,compression_ratio,size_min,size_q1,size_median,size_mean,size_q3,size_p90,size_p95,size_p99,size_max,size_sd,size_cv,size_gini,singleton_rate,size_le_2_rate,size_gt_2x_median_rate,size_gt_5x_median_rate,tukey_outlier_count,max_median_ratio
D11,GARQ,1,diagnostic_variant_rare_subsampling,0.02,2000,40,38,2,0.05,52.63157894736842,2.0,8.0,19.0,52.63157894736842,81.0,131.10000000000002,190.34999999999997,223.82000000000005,229.0,61.713120534357955,1.1725492901528012,0.5862894736842105,0.0,0.05263157894736842,0.39473684210526316,0.18421052631578946,2,12.052631578947368
