metacell_id,size,dataset,method,seed,implementation_tag,resolution,requested_K,realized_K,n_cells
0,60,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
3,45,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
4,33,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
5,91,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
6,18,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
7,4,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
8,1,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
9,88,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
10,7,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
11,28,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
13,3,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
14,188,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
16,2,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
17,9,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
18,10,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
20,96,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
21,21,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
22,13,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
25,10,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
26,16,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
27,511,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
28,206,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
31,1,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
32,4,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
33,37,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
34,3,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
36,9,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
37,22,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
38,363,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
39,101,D5,GARQ,4,diagnostic_variant_no_dynamic_update,0.02,40,30,2000
