training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
1,1,quantized_training,256,29,0.09999999403953552,0.0,0.0007812500116415322,0.01835937611758709,2.814364433288574,16.68256950378418,0.6833985447883606,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
2,1,quantized_training,256,29,0.1899999976158142,0.0,0.0015234374441206455,0.036054689437150955,2.883140802383423,17.870311737060547,0.6567228436470032,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
3,1,quantized_training,256,27,0.2709999978542328,0.0,0.001835937611758709,0.05041797086596489,2.8737614154815674,17.70348358154297,0.6612279415130615,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
4,1,quantized_training,256,30,0.34389999508857727,0.0,0.0037089840043336153,0.06139180064201355,2.8824257850646973,17.8575382232666,0.6597670912742615,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
5,1,quantized_training,256,24,0.4095100164413452,0.0,0.003338085487484932,0.07673699408769608,2.8235931396484375,16.83724021911621,0.6787827610969543,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
6,1,quantized_training,256,30,0.46855899691581726,0.0,0.004176151938736439,0.08820391446352005,2.8000340461730957,16.445205688476562,0.6839503645896912,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
7,1,quantized_training,256,25,0.5217030644416809,0.0,0.004261179827153683,0.10672727227210999,2.756192207336426,15.739794731140137,0.6958316564559937,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
8,2,quantized_training,256,29,0.5695327520370483,0.0,0.005335807800292969,0.12066391110420227,2.7355332374572754,15.417963027954102,0.7013111710548401,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
9,2,quantized_training,256,26,0.6125794649124146,0.0,0.006044771522283554,0.1300818920135498,2.7252488136291504,15.260210990905762,0.7050821185112,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
10,2,quantized_training,256,28,0.651321530342102,0.0,0.006470441818237305,0.13972994685173035,2.718931198120117,15.164106369018555,0.7032528519630432,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
11,2,quantized_training,256,24,0.6861893534660339,0.0,0.0063025145791471004,0.14294445514678955,2.704408884048462,14.945480346679688,0.706473708152771,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
12,2,quantized_training,256,26,0.7175703644752502,0.0,0.006725432816892862,0.14544688165187836,2.6931533813476562,14.778203964233398,0.7073408365249634,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
13,2,quantized_training,256,24,0.7458133101463318,0.0,0.006901911459863186,0.1500428169965744,2.6988070011138916,14.861989974975586,0.7065202593803406,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
14,2,quantized_training,256,22,0.7712318897247314,0.0,0.006602345034480095,0.16004346311092377,2.6751708984375,14.51483154296875,0.7138068675994873,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
15,3,quantized_training,256,23,0.7941087484359741,0.0,0.007165732327848673,0.16474223136901855,2.685347557067871,14.663297653198242,0.713230311870575,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
16,3,quantized_training,256,25,0.8146978616714478,0.0,0.00687716668471694,0.17443987727165222,2.665585517883301,14.376364707946777,0.7178325057029724,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
17,3,quantized_training,256,22,0.8332280516624451,0.0,0.006649046670645475,0.18004277348518372,2.6396963596343994,14.008949279785156,0.7260334491729736,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
18,3,quantized_training,256,24,0.849905252456665,0.0,0.006908378563821316,0.1878197342157364,2.633103847503662,13.916899681091309,0.7284259796142578,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
19,3,quantized_training,256,23,0.8649146556854248,0.0,0.006608165800571442,0.1979440152645111,2.6121926307678223,13.628901481628418,0.7341102957725525,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
20,3,quantized_training,256,22,0.8784232139587402,0.0,0.006335435900837183,0.19846211373806,2.6161651611328125,13.683150291442871,0.733971893787384,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
21,3,quantized_training,256,21,0.8905808925628662,0.0,0.005949146579951048,0.20556902885437012,2.5821752548217773,13.225876808166504,0.7427204251289368,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
22,4,quantized_training,256,23,0.9015227556228638,0.0,0.005950165446847677,0.2068871110677719,2.5690910816192627,13.053954124450684,0.7456256151199341,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
23,4,quantized_training,256,23,0.9113703966140747,0.0,0.005745773669332266,0.20807339251041412,2.5664892196655273,13.020033836364746,0.7462418079376221,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
24,4,quantized_training,256,20,0.9202333688735962,0.0,0.0059524462558329105,0.21304729580879211,2.5512871742248535,12.823600769042969,0.7510730028152466,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
25,4,quantized_training,256,20,0.9282100200653076,0.0,0.0061629642732441425,0.2198675572872162,2.533177137374878,12.593454360961914,0.7558875679969788,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
26,4,quantized_training,256,28,0.9353889226913452,0.0,0.005937292706221342,0.22249016165733337,2.5509045124053955,12.818693161010742,0.7518787384033203,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
27,4,quantized_training,256,20,0.9418500661849976,0.0,0.005343563389033079,0.22719426453113556,2.538602352142334,12.661961555480957,0.7560046315193176,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
28,4,quantized_training,256,23,0.9476649761199951,0.0,0.005199831910431385,0.23181858658790588,2.528820514678955,12.538707733154297,0.7587125897407532,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
29,5,quantized_training,256,23,0.9528985023498535,0.0,0.005284000653773546,0.2371523380279541,2.523871421813965,12.476806640625,0.7596260905265808,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
30,5,quantized_training,256,23,0.9576086401939392,0.0,0.005710859317332506,0.23843710124492645,2.5110788345336914,12.318212509155273,0.7626761794090271,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
31,5,quantized_training,256,23,0.961847722530365,0.0,0.0055368319153785706,0.2423277497291565,2.50584077835083,12.253857612609863,0.7635008692741394,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
32,5,quantized_training,256,20,0.965662956237793,0.0,0.0051807500422000885,0.2446574717760086,2.499850273132324,12.180670738220215,0.765561580657959,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
33,5,quantized_training,256,22,0.9690966606140137,0.0,0.005053299944847822,0.2428479641675949,2.4949710369110107,12.121381759643555,0.7678875923156738,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
34,5,quantized_training,256,20,0.9721869230270386,0.0,0.004999601747840643,0.24161005020141602,2.490476608276367,12.067026138305664,0.769268810749054,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
35,5,quantized_training,256,23,0.9749683141708374,0.0,0.0044996412470936775,0.2420584112405777,2.494279623031616,12.113004684448242,0.7687374949455261,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
