dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,relative_abs_dot_contribution
D18,0,RNA+ATAC+ADT,RNA,32,5.668561935424805,5.667544841766357,5.685092806816101,31.0906982421875,0.9715843200683594,62.181396484375,9.32326602935791,False,0.22648910316259652
D18,0,RNA+ATAC+ADT,ATAC,32,5.686103343963623,5.689484596252441,5.701475214958191,14.18542766571045,0.44329461455345154,28.3708553314209,18.87607192993164,False,0.4585543938337361
D18,0,RNA+ATAC+ADT,ADT,32,5.70529842376709,5.7059245109558105,5.7320723056793215,21.696529388427734,0.6780165433883667,43.39305877685547,12.964964866638184,False,0.3149565030036674
