metacell_id,size,dataset,method,seed,implementation_tag,resolution,requested_K,realized_K,n_cells
0,4,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
1,44,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
2,153,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
3,5,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
4,15,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
5,10,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
6,6,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
7,17,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
8,3,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
9,71,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
10,6,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
11,69,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
12,25,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
13,5,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
14,2,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
15,248,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
16,98,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
17,35,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
18,7,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
19,26,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
20,117,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
21,23,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
22,18,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
23,16,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
24,11,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
25,43,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
26,12,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
27,669,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
28,2,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
29,29,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
30,56,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
31,46,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
32,2,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
33,5,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
34,5,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
35,5,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
36,6,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
37,8,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
38,74,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
39,4,D11,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,40,2000
