epoch,phase,loss_rec,loss_vq
0,warmup,0.5242890885898045,
1,quantized,3.665076971054077,0.3981796843664987
2,quantized,2.9542950838804245,0.3771830712045942
3,quantized,2.5521975457668304,0.40502279571124483
4,quantized,2.342654287815094,0.4182877114840916
5,quantized,2.213786244392395,0.434647445167814
