dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,modality_weight,relative_abs_dot_contribution
D5,2,RNA+ADT,RNA,32,5.6684346199035645,5.66935920715332,5.681188368797303,30.101377487182617,0.9406680464744568,60.202754974365234,15.016167640686035,False,1.0,0.5201224648205487
D5,2,RNA+ADT,ADT,32,5.714695930480957,5.715458393096924,5.736497807502746,19.2580509185791,0.6018140912055969,38.5161018371582,13.854278564453125,False,1.0,0.47987753517945136
