stage,wall_time_seconds,cpu_rss_start_bytes,cpu_rss_end_bytes,cpu_rss_peak_bytes,gpu_allocated_peak_bytes,gpu_reserved_peak_bytes,status,error_type,error_message
resource_preflight,0.06782008102163672,569991168,676184064,676184064,0,0,PASS,,
subset_materialization,1.2080718609504402,676184064,700116992,876040192,0,0,PASS,,
h5ad_loading_and_legacy_preprocessing,0.9399243262596428,705200128,918188032,1415000064,0,0,PASS,,
anchor_initialization_before_warmup,0.2930648559704423,944685056,1044996096,1044996096,58269696,62914560,PASS,,
warmup_and_full_training,4.676458047237247,1045032960,1586720768,1586778112,224371200,257949696,PASS,,
inference,0.9644556362181902,1586806784,1588129792,1599975424,230308864,299892736,PASS,,
same_checkpoint_inference_stability,0.0011345269158482552,1591500800,1591500800,1591500800,131715072,299892736,PASS,,
common_evaluation,0.0861281668767333,1591500800,1592168448,1592168448,131715072,299892736,PASS,,
metacell_aggregation,0.06876179203391075,1592168448,1613561856,1613561856,131715072,299892736,PASS,,
