stage,wall_time_seconds,cpu_rss_start_bytes,cpu_rss_end_bytes,cpu_rss_peak_bytes,gpu_allocated_peak_bytes,gpu_reserved_peak_bytes,status,error_type,error_message
resource_preflight,0.06233265623450279,560115712,665948160,665948160,0,0,PASS,,
subset_materialization,5.809625156689435,665948160,759312384,829382656,0,0,PASS,,
h5ad_loading_and_legacy_preprocessing,5.907384618651122,763760640,2304622592,6976901120,0,0,PASS,,
anchor_initialization_before_warmup,0.8412740626372397,2342465536,2743037952,2743037952,144290816,150994944,PASS,,
warmup_and_full_training,6.768506859894842,2743066624,3371286528,3422453760,865787904,941621248,PASS,,
inference,1.9038158929906785,3371356160,3372613632,3617656832,1478482432,2178940928,PASS,,
common_evaluation,0.058768758084625006,3372883968,3373600768,3373600768,239108096,2178940928,PASS,,
metacell_aggregation,0.58669708436355,3373600768,3442790400,3505209344,239108096,2178940928,PASS,,
