dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,modality_weight,relative_abs_dot_contribution
D11,0,RNA+ATAC,RNA,32,5.6786370277404785,5.677939414978027,5.702055311203003,29.559396743774414,0.9237311482429504,59.11879348754883,9.1318941116333,False,1.0,0.36756398149091446
D11,0,RNA+ATAC,ATAC,32,5.667149543762207,5.665596008300781,5.682126474380493,22.247314453125,0.6952285766601562,44.49462890625,15.712471961975098,False,1.0,0.6324360185090855
