dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,relative_abs_dot_contribution
D5,0,RNA+ADT,RNA,32,5.6703972816467285,5.670815467834473,5.682363033294678,29.595020294189453,0.9248443841934204,59.190040588378906,14.723424911499023,False,0.5130290366971928
D5,0,RNA+ADT,ADT,32,5.704001426696777,5.703624725341797,5.725619792938232,18.570926666259766,0.5803414583206177,37.14185333251953,13.975584030151367,False,0.48697096330280715
