epoch,phase,loss_rec,loss_vq
0,warmup,6.833939950381007,
1,quantized,44.40334469079971,0.7887477023260934
2,quantized,17.31720930337906,0.7315374783107212
3,quantized,15.71522082388401,0.7169707502637591
4,quantized,14.90856148302555,0.7145646555083138
5,quantized,14.134319454431534,0.710229081766946
