stage,wall_time_seconds,cpu_rss_start_bytes,cpu_rss_end_bytes,cpu_rss_peak_bytes,gpu_allocated_peak_bytes,gpu_reserved_peak_bytes,status,error_type,error_message
resource_preflight,0.0887128422036767,570486784,676962304,676962304,0,0,PASS,,
subset_materialization,1.6462674802169204,676982784,701616128,1006608384,0,0,PASS,,
h5ad_loading_and_legacy_preprocessing,0.9547272711060941,706695168,923717632,1418014720,0,0,PASS,,
anchor_initialization_before_warmup,0.3257389930076897,945893376,1046634496,1046634496,58511872,62914560,PASS,,
warmup_and_full_training,5.890742314979434,1046654976,1588551680,1588621312,230364160,257949696,PASS,,
inference,1.0383385242894292,1588744192,1590091776,1602015232,232178176,299892736,PASS,,
same_checkpoint_inference_stability,0.0012929760850965977,1593446400,1593446400,1593446400,132386304,299892736,PASS,,
common_evaluation,0.0943193300627172,1593446400,1594273792,1594273792,132386304,299892736,PASS,,
metacell_aggregation,0.09053024323657155,1594273792,1626460160,1626460160,132386304,299892736,PASS,,
