dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,modality_weight,relative_abs_dot_contribution
D5,0,RNA+ADT,RNA,32,5.6728434562683105,5.674745559692383,5.684555196762085,29.320690155029297,0.9162715673446655,58.641380310058594,14.778679847717285,False,1.0,0.48342224552868
D5,0,RNA+ADT,ADT,32,5.723365306854248,5.724456787109375,5.7449873924255375,16.91751480102539,0.5286723375320435,33.83502960205078,15.792275428771973,False,1.0,0.51657775447132
