metacell_id,size,dataset,method,seed,implementation_tag,resolution,requested_K,realized_K,n_cells
0,3,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
1,170,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
2,96,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
3,119,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
4,21,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
5,15,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
6,3,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
7,3,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
8,12,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
9,4,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
10,13,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
11,101,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
12,113,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
13,2,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
14,22,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
16,5,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
17,8,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
18,7,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
19,15,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
20,1,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
21,10,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
23,23,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
24,51,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
25,295,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
26,11,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
27,48,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
28,204,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
29,10,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
30,25,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
31,82,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
32,17,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
33,219,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
34,2,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
35,9,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
36,3,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
37,6,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
38,248,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
39,4,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
