epoch,phase,loss_rec,loss_vq
0,warmup,6.85882856803281,
1,quantized,44.06739467382431,0.7097593035016742
2,quantized,17.136427745223045,0.6670751656804766
3,quantized,15.495223820209503,0.649924669946943
4,quantized,14.66920718550682,0.6402569498334613
5,quantized,13.906681701540947,0.608315280505589
