dataset,method,seed,implementation_tag,resolution,cell_type,abundance,abundance_class,support,cell_precision,cell_recall,cell_f1,dominant_metacell_count,purity_unweighted,purity_weighted,involved_metacell_size_median,involved_metacell_size_p95,involved_metacell_size_max,strict_recovery,majority_recovery,majority_retention_metacell_count,majority_retention,high_purity_recovery_metacell_count,high_purity_recovery
D11,GARQ,2,diagnostic_variant_rare_subsampling,0.02,B1 B,0.0415,Intermediate,83,0.35,0.08433734939759036,0.13592233009708737,3,0.373015873015873,0.35,65.5,186.5,209.0,0.0,0.08433734939759036,0,0.0,0,0.0
D11,GARQ,2,diagnostic_variant_rare_subsampling,0.02,CD14+ Mono,0.051,Intermediate,102,0.6802721088435374,0.9803921568627451,0.8032128514056225,1,0.6802721088435374,0.6802721088435374,89.0,141.2,147.0,0.0,0.9803921568627451,1,0.3333333333333333,0,0.0
D11,GARQ,2,diagnostic_variant_rare_subsampling,0.02,CD16+ Mono,0.0085,Rare,17,0.0,0.0,0.0,0,,,90.0,141.29999999999998,147.0,0.0,0.0,0,0.0,0,0.0
D11,GARQ,2,diagnostic_variant_rare_subsampling,0.02,CD4+ T activated,0.077,Intermediate,154,0.5,0.12987012987012986,0.20618556701030924,2,0.546875,0.5,44.0,241.0,427.0,0.0,0.12987012987012986,1,0.0625,0,0.0
D11,GARQ,2,diagnostic_variant_rare_subsampling,0.02,CD4+ T naive,0.0325,Intermediate,65,0.0,0.0,0.0,0,,,51.0,305.9499999999997,427.0,0.0,0.0,0,0.0,0,0.0
D11,GARQ,2,diagnostic_variant_rare_subsampling,0.02,CD8+ T,0.4215,Common,843,0.7920310981535471,0.966785290628707,0.8707264957264956,14,0.7316964271989954,0.7920310981535471,17.0,203.79999999999947,427.0,0.0011862396204033216,0.966785290628707,12,0.631578947368421,9,0.47368421052631576
D11,GARQ,2,diagnostic_variant_rare_subsampling,0.02,Erythroblast,0.029,Intermediate,58,0.4,0.034482758620689655,0.06349206349206349,1,0.4,0.4,44.0,186.04999999999995,209.0,0.0,0.034482758620689655,0,0.0,0,0.0
D11,GARQ,2,diagnostic_variant_rare_subsampling,0.02,G/M prog,0.0045,Rare,9,0.5,0.1111111111111111,0.1818181818181818,1,0.5,0.5,61.0,138.39999999999998,147.0,0.0,0.1111111111111111,0,0.0,0,0.0
D11,GARQ,2,diagnostic_variant_rare_subsampling,0.02,HSC,0.012,Intermediate,24,0.5,0.041666666666666664,0.07692307692307693,1,0.5,0.5,31.0,83.39999999999999,89.0,0.0,0.041666666666666664,0,0.0,0,0.0
D11,GARQ,2,diagnostic_variant_rare_subsampling,0.02,Lymph prog,0.0315,Intermediate,63,0.42696629213483145,0.6031746031746031,0.5,1,0.42696629213483145,0.42696629213483145,61.0,145.8,147.0,0.0,0.6031746031746031,0,0.0,0,0.0
D11,GARQ,2,diagnostic_variant_rare_subsampling,0.02,MK/E prog,0.013,Intermediate,26,0.0,0.0,0.0,0,,,32.0,172.99999999999991,209.0,0.0,0.0,0,0.0,0,0.0
D11,GARQ,2,diagnostic_variant_rare_subsampling,0.02,NK,0.01,Intermediate,20,0.0,0.0,0.0,0,,,107.0,365.0,427.0,0.0,0.0,0,0.0,0,0.0
D11,GARQ,2,diagnostic_variant_rare_subsampling,0.02,Naive CD20+ B,0.0925,Intermediate,185,0.509493670886076,0.8702702702702703,0.6427145708582834,5,0.5057094894579582,0.509493670886076,32.0,168.19999999999996,209.0,0.0,0.8702702702702703,2,0.11764705882352941,0,0.0
D11,GARQ,2,diagnostic_variant_rare_subsampling,0.02,Normoblast,0.008,Rare,16,0.0,0.0,0.0,0,,,44.0,186.04999999999995,209.0,0.0,0.0,0,0.0,0,0.0
D11,GARQ,2,diagnostic_variant_rare_subsampling,0.02,Plasma cell,0.0025,Rare,5,0.0,0.0,0.0,0,,,31.0,145.29999999999998,158.0,0.0,0.0,0,0.0,0,0.0
D11,GARQ,2,diagnostic_variant_rare_subsampling,0.02,Proerythroblast,0.087,Intermediate,174,0.6692913385826772,0.9770114942528736,0.794392523364486,5,0.7945574162679426,0.6692913385826772,8.5,155.44999999999993,209.0,0.028735632183908046,0.9770114942528736,5,0.625,2,0.25
D11,GARQ,2,diagnostic_variant_rare_subsampling,0.02,Transitional B,0.058,Intermediate,116,0.5384615384615384,0.4224137931034483,0.4734299516908213,3,0.6531876138433516,0.5384615384615384,33.0,163.25,179.0,0.0,0.4224137931034483,2,0.125,1,0.0625
D11,GARQ,2,diagnostic_variant_rare_subsampling,0.02,cDC2,0.0175,Intermediate,35,0.8,0.11428571428571428,0.19999999999999998,1,0.8,0.8,75.0,187.29999999999995,209.0,0.0,0.11428571428571428,1,0.125,1,0.125
D11,GARQ,2,diagnostic_variant_rare_subsampling,0.02,pDC,0.0025,Rare,5,0.0,0.0,0.0,0,,,75.0,87.6,89.0,0.0,0.0,0,0.0,0,0.0
