dataset,method,seed,implementation_tag,resolution,cell_type,abundance,abundance_class,support,cell_precision,cell_recall,cell_f1,dominant_metacell_count,purity_unweighted,purity_weighted,involved_metacell_size_median,involved_metacell_size_p95,involved_metacell_size_max,strict_recovery,majority_recovery,majority_retention_metacell_count,majority_retention,high_purity_recovery_metacell_count,high_purity_recovery
D18,GARQ,0,diagnostic_variant_modality_noise,0.02,B.Activated,0.0325,Intermediate,65,1.0,0.015384615384615385,0.030303030303030307,1,1.0,1.0,85.0,195.04999999999998,203.0,0.015384615384615385,0.015384615384615385,1,0.25,1,0.25
D18,GARQ,0,diagnostic_variant_modality_noise,0.02,B.Naive,0.1545,Common,309,0.8284182305630027,1.0,0.9061583577712611,3,0.8029611384783798,0.8284182305630027,150.0,197.7,203.0,0.0,1.0,3,1.0,3,1.0
D18,GARQ,0,diagnostic_variant_modality_noise,0.02,DC.Myeloid,0.001,Rare,2,0.0,0.0,0.0,0,,,243.0,243.0,243.0,0.0,0.0,0,0.0,0,0.0
D18,GARQ,0,diagnostic_variant_modality_noise,0.02,Mono.CD14,0.1345,Common,269,0.9471830985915493,1.0,0.9728752260397829,4,0.9299620132953466,0.9471830985915493,16.5,209.54999999999993,243.0,0.10408921933085502,1.0,4,1.0,4,1.0
D18,GARQ,0,diagnostic_variant_modality_noise,0.02,Mono.CD16,0.004,Rare,8,0.0,0.0,0.0,0,,,243.0,243.0,243.0,0.0,0.0,0,0.0,0,0.0
D18,GARQ,0,diagnostic_variant_modality_noise,0.02,NK,0.0525,Intermediate,105,0.5547945205479452,0.7714285714285715,0.6454183266932271,2,0.6607619047619048,0.5547945205479452,34.0,121.6,125.0,0.0,0.7714285714285715,2,0.4,1,0.2
D18,GARQ,0,diagnostic_variant_modality_noise,0.02,Platelets,0.002,Rare,4,0.0,0.0,0.0,0,,,23.5,50.64999999999999,55.0,0.0,0.0,0,0.0,0,0.0
D18,GARQ,0,diagnostic_variant_modality_noise,0.02,T.CD4.Memory,0.2205,Common,441,0.5292096219931272,0.3492063492063492,0.4207650273224044,10,0.6577439855741742,0.5292096219931272,26.0,232.0,347.0,0.0045351473922902496,0.3492063492063492,7,0.2692307692307692,4,0.15384615384615385
D18,GARQ,0,diagnostic_variant_modality_noise,0.02,T.CD4.Naive,0.221,Common,442,0.5294985250737463,0.8122171945701357,0.6410714285714285,10,0.6131815897570257,0.5294985250737463,26.0,221.1999999999998,347.0,0.004524886877828055,0.8122171945701357,6,0.3333333333333333,3,0.16666666666666666
D18,GARQ,0,diagnostic_variant_modality_noise,0.02,T.CD8.Effector,0.12,Common,240,0.5979381443298969,0.48333333333333334,0.5345622119815668,5,0.606269443177788,0.5979381443298969,34.0,213.79999999999967,347.0,0.0,0.48333333333333334,4,0.21052631578947367,1,0.05263157894736842
D18,GARQ,0,diagnostic_variant_modality_noise,0.02,T.CD8.Naive,0.0565,Intermediate,113,0.5151515151515151,0.1504424778761062,0.23287671232876714,3,0.7521367521367521,0.5151515151515151,27.5,236.0,347.0,0.008849557522123894,0.1504424778761062,2,0.125,2,0.125
D18,GARQ,0,diagnostic_variant_modality_noise,0.02,T.DoubleNegative,0.001,Rare,2,0.0,0.0,0.0,0,,,121.0,191.2,199.0,0.0,0.0,0,0.0,0,0.0
