epoch,phase,loss_rec,loss_vq
0,warmup,5.891973068316778,
1,quantized,37.33718527356783,0.7249695573534284
2,quantized,10.3958860039711,0.6098086833953857
3,quantized,8.969425916671753,0.5945805140904018
4,quantized,8.440903017918268,0.5910502757344928
5,quantized,7.788911297917366,0.5911185571125576
