metacell_id,size,dataset,method,seed,implementation_tag,resolution,requested_K,realized_K,n_cells
0,7,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
1,7,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
2,2,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
3,25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
4,4,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
6,3,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
7,7,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
8,12,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
10,54,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
11,161,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
12,129,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
13,71,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
14,58,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
15,25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
16,29,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
17,4,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
19,9,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
20,7,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
21,32,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
22,9,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
23,121,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
24,3,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
25,17,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
26,7,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
27,201,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
28,2,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
29,6,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
30,8,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
31,88,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
32,336,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
33,348,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
34,15,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
35,25,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
36,95,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
37,13,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
38,44,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
39,16,D5,GARQ,0,diagnostic_variant_modality_weight,0.02,40,37,2000
