stage,wall_time_seconds,cpu_rss_start_bytes,cpu_rss_end_bytes,cpu_rss_peak_bytes,gpu_allocated_peak_bytes,gpu_reserved_peak_bytes,status,error_type,error_message
resource_preflight,0.07979082921519876,570908672,676868096,676868096,0,0,PASS,,
subset_materialization,0.2926700720563531,676868096,726433792,742440960,0,0,PASS,,
h5ad_loading_and_legacy_preprocessing,5.296824004035443,730914816,2124697600,3780976640,0,0,PASS,,
anchor_initialization_before_warmup,0.5297098746523261,2136330240,2463657984,2480242688,218115584,230686720,PASS,,
warmup_and_full_training,5.888453688006848,2463690752,3354873856,3420983296,1320931840,1459617792,PASS,,
inference,1.4454161962494254,3354963968,3356217344,3646136320,1861059584,2696937472,PASS,,
same_checkpoint_inference_stability,0.0007504448294639587,3359289344,3359289344,3359289344,442476032,2696937472,PASS,,
common_evaluation,0.04230169579386711,3359289344,3360100352,3360100352,442476032,2696937472,PASS,,
metacell_aggregation,0.26739940186962485,3360100352,3405283328,3405283328,442476032,2696937472,PASS,,
