metacell_id,size,dataset,method,seed,implementation_tag,resolution,requested_K,realized_K,n_cells
0,7,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
1,25,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
2,20,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
3,5,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
4,7,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
5,366,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
6,18,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
7,37,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
8,59,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
9,73,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
10,61,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
11,13,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
12,4,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
13,35,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
14,68,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
15,2,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
16,20,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
17,61,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
18,25,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
19,44,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
20,24,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
21,14,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
22,34,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
23,14,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
24,9,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
25,10,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
26,37,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
27,38,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
28,20,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
29,37,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
30,16,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
31,5,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
32,352,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
33,175,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
34,100,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
35,102,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
36,3,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
37,26,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
38,24,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
39,10,D17,GARQ,1,diagnostic_variant_rare_subsampling,0.02,40,40,2000
