stage,wall_time_seconds,cpu_rss_start_bytes,cpu_rss_end_bytes,cpu_rss_peak_bytes,gpu_allocated_peak_bytes,gpu_reserved_peak_bytes,status,error_type,error_message
resource_preflight,0.07047887798398733,571224064,676929536,676929536,0,0,PASS,,
subset_materialization,1.3313628821633756,676929536,701861888,920784896,0,0,PASS,,
h5ad_loading_and_legacy_preprocessing,0.9657378518022597,707149824,922755072,1418817536,0,0,PASS,,
anchor_initialization_before_warmup,0.26963181933388114,943632384,1041215488,1041215488,57275392,62914560,PASS,,
warmup_and_full_training,4.76840410893783,1041252352,1587699712,1587757056,221343232,236978176,PASS,,
inference,0.6693005082197487,1587773440,1589014528,1600278528,223539200,299892736,PASS,,
same_checkpoint_inference_stability,0.0010480573400855064,1592463360,1592463360,1592463360,128959488,299892736,PASS,,
common_evaluation,0.08568084798753262,1592463360,1593233408,1593233408,128959488,299892736,PASS,,
metacell_aggregation,0.06839568028226495,1593233408,1623224320,1623224320,128959488,299892736,PASS,,
