metacell_id,size,dataset,method,seed,implementation_tag,resolution,requested_K,realized_K,n_cells
0,208,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
1,6,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
2,31,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
3,4,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
4,55,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
5,127,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
6,7,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
7,1,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
8,5,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
9,1,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
10,2,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
12,9,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
13,1,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
14,2,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
15,1,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
16,7,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
17,2,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
18,3,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
19,2,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
20,90,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
21,60,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
22,8,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
23,43,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
25,13,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
26,6,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
27,16,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
28,280,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
29,23,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
30,65,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
31,279,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
32,448,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
33,5,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
34,4,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
35,85,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
36,1,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
37,26,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
38,68,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
39,6,D18,GARQ,4,diagnostic_variant_rare_subsampling,0.02,40,38,2000
