epoch,phase,loss_rec,loss_vq
0,warmup,0.3082211805241449,
1,quantized,2.1414892747998238,0.8820699453353882
2,quantized,1.5749386474490166,0.8760375125067574
3,quantized,1.295031562447548,0.875467130116054
4,quantized,1.132513053715229,0.8757899829319545
5,quantized,1.034978725016117,0.8749565652438572
