stage,wall_time_seconds,cpu_rss_start_bytes,cpu_rss_end_bytes,cpu_rss_peak_bytes,gpu_allocated_peak_bytes,gpu_reserved_peak_bytes,status,error_type,error_message
resource_preflight,0.08163116499781609,560218112,666054656,666054656,0,0,PASS,,
subset_materialization,0.041107503697276115,666054656,679620608,679620608,0,0,PASS,,
h5ad_loading_and_legacy_preprocessing,0.8102585431188345,684003328,898793472,1402552320,0,0,PASS,,
anchor_initialization_before_warmup,0.24313864670693874,924549120,1023631360,1023631360,54031360,58720256,PASS,,
warmup_and_full_training,5.059898661915213,1023668224,1564622848,1564680192,198812160,207618048,PASS,,
inference,1.0122141866013408,1564712960,1565446144,1576214528,211016704,270532608,PASS,,
common_evaluation,0.06383751705288887,1566195712,1566932992,1566932992,120029184,270532608,PASS,,
metacell_aggregation,0.05283109610900283,1566932992,1601138688,1601138688,120029184,270532608,PASS,,
