dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,relative_abs_dot_contribution
D11,0,RNA+ATAC,RNA,32,5.6664838790893555,5.666903972625732,5.684296417236328,31.103925704956055,0.9719976782798767,62.20785140991211,6.361428737640381,False,0.3017530943195347
D11,0,RNA+ATAC,ATAC,32,5.686217784881592,5.688318252563477,5.707328844070434,23.52981185913086,0.7353066205978394,47.05962371826172,14.72014045715332,False,0.6982469056804653
