epoch,phase,loss_rec,loss_vq
0,warmup,6.752366238406727,
1,quantized,44.93220703303814,0.6835759452411106
2,quantized,16.95835791528225,0.626131568636213
3,quantized,15.377682194113731,0.6291694726262774
4,quantized,14.594458356499672,0.6302562441144671
5,quantized,13.868206098675728,0.6233705537659782
