dataset,seed,implementation_tag,reference,inference_batch_size,cell_order_seed,cell_order,realized_K,wall_time_seconds,peak_gpu_allocated_bytes,n_cells,ARI,NMI,VI_nats,coassignment_agreement_rand
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,8,permuted,40,0.7429896579124033,614903808,2000,0.8365750269798585,0.8385220752507946,0.8924241585963539,0.9733156578289144
D11,0,instrumented_legacy,legacy_eval_loader_assignment,1024,9,permuted,40,0.8197730001993477,614903808,2000,0.8279171983090102,0.8347297244596353,0.9111477966479152,0.971831915957979
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,-1,canonical,40,0.7592843701131642,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,0,permuted,40,0.7681864290498197,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,1,permuted,40,0.7706957408227026,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,2,permuted,40,0.849939398933202,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,3,permuted,40,0.7728575989603996,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,4,permuted,40,0.7778602833859622,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,5,permuted,40,0.7747521689161658,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,6,permuted,40,0.7709101336076856,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,7,permuted,40,0.8404388101771474,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,8,permuted,40,0.7708971020765603,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788
D11,0,instrumented_legacy,legacy_eval_loader_assignment,2048,9,permuted,40,0.7735391519963741,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788
D11,0,instrumented_legacy,legacy_eval_loader_assignment,4096,-1,canonical,40,0.6196163292042911,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788
D11,0,instrumented_legacy,legacy_eval_loader_assignment,4096,0,permuted,40,0.8675195160321891,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788
D11,0,instrumented_legacy,legacy_eval_loader_assignment,4096,1,permuted,40,0.7729204017668962,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788
D11,0,instrumented_legacy,legacy_eval_loader_assignment,4096,2,permuted,40,0.7741788951680064,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788
D11,0,instrumented_legacy,legacy_eval_loader_assignment,4096,3,permuted,40,0.7735884874127805,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788
D11,0,instrumented_legacy,legacy_eval_loader_assignment,4096,4,permuted,40,0.7792052580043674,680400896,2000,0.8487075090990556,0.8537051339276578,0.8119602084778856,0.9756303151575788
