epoch,phase,loss_rec,loss_vq
0,warmup,0.3063863068819046,
1,quantized,2.1390497013926506,0.85845433814185
2,quantized,1.571449302136898,0.7880796194076538
3,quantized,1.2920528799295425,0.7678297502653939
4,quantized,1.1156698390841484,0.7802500384194511
5,quantized,1.0204087123274803,0.800161497933524
