dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,modality_weight,relative_abs_dot_contribution
D11,0,RNA+ATAC,RNA,32,5.669309616088867,5.6688337326049805,5.689646577835083,30.153385162353516,0.9422932863235474,60.30677032470703,8.457242012023926,False,1.0,0.4047300975868385
D11,0,RNA+ATAC,ATAC,32,5.670170307159424,5.672473907470703,5.686261630058288,24.386627197265625,0.7620820999145508,48.77325439453125,12.438762664794922,False,1.0,0.5952699024131615
