training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
1,1,quantized_training,256,31,0.10000000894069672,0.0,0.0011718750465661287,0.02421875111758709,2.746612548828125,15.589733123779297,0.6861327290534973,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
2,1,quantized_training,256,29,0.1900000125169754,0.0,0.0022656249348074198,0.041328124701976776,2.807434320449829,16.56735610961914,0.6705282926559448,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
3,1,quantized_training,256,27,0.2709999978542328,0.0,0.0028203122783452272,0.05360155925154686,2.8092832565307617,16.5980167388916,0.6766554713249207,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
4,1,quantized_training,256,30,0.34389999508857727,0.0,0.0037761719431728125,0.0689445286989212,2.7797317504882812,16.11469841003418,0.6809758543968201,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
5,1,quantized_training,256,28,0.4095099866390228,0.0,0.003789179725572467,0.07884694635868073,2.801598072052002,16.470947265625,0.679211437702179,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
6,1,quantized_training,256,28,0.4685589671134949,0.0,0.0036466168239712715,0.09479037672281265,2.786602020263672,16.22579002380371,0.6854105591773987,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
7,1,quantized_training,256,30,0.5217030644416809,0.0,0.004556441213935614,0.10328008979558945,2.7826855182647705,16.16236686706543,0.6843287944793701,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
8,2,quantized_training,256,28,0.5695327520370483,0.0,0.004867821931838989,0.11092083156108856,2.7798123359680176,16.115997314453125,0.6859623789787292,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
9,2,quantized_training,256,25,0.6125794649124146,0.0,0.004967018961906433,0.11975061893463135,2.7485547065734863,15.620039939880371,0.6967423558235168,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
10,2,quantized_training,256,24,0.6513214707374573,0.0,0.005154049023985863,0.1316036731004715,2.7156858444213867,15.114974021911621,0.7062234282493591,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
11,2,quantized_training,256,26,0.6861892938613892,0.0,0.005535183474421501,0.1379745602607727,2.718475580215454,15.15719985961914,0.7052878737449646,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
12,2,quantized_training,256,27,0.717570424079895,0.0,0.005762915126979351,0.14722397923469543,2.7110016345977783,15.044337272644043,0.7067791223526001,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
13,2,quantized_training,256,25,0.7458133697509766,0.0,0.005339332390576601,0.15007969737052917,2.6985104084014893,14.857583999633789,0.710875391960144,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
14,2,quantized_training,256,28,0.771232008934021,0.0,0.006009664852172136,0.15727438032627106,2.7076635360717773,14.99420166015625,0.7090034484863281,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
15,3,quantized_training,256,27,0.7941087484359741,0.0,0.006318352650851011,0.16303130984306335,2.7065019607543945,14.976794242858887,0.7095322012901306,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
16,3,quantized_training,256,28,0.8146978616714478,0.0,0.006703765597194433,0.16821254789829254,2.703061580657959,14.9253568649292,0.708734393119812,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
17,3,quantized_training,256,27,0.8332279920578003,0.0,0.007347476202994585,0.1717037856578827,2.7093653678894043,15.01974105834961,0.7067189812660217,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
18,3,quantized_training,256,25,0.8499051928520203,0.0,0.00788732897490263,0.17093965411186218,2.7201666831970215,15.182852745056152,0.7053630352020264,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
19,3,quantized_training,256,27,0.8649146556854248,0.0,0.008695638738572598,0.171814426779747,2.7495737075805664,15.635964393615723,0.6979738473892212,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
20,3,quantized_training,256,28,0.8784231543540955,0.0,0.008216699585318565,0.17103923857212067,2.7565460205078125,15.745365142822266,0.6952923536300659,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
21,3,quantized_training,256,28,0.8905808329582214,0.0,0.008566904813051224,0.17424781620502472,2.7601089477539062,15.80156421661377,0.6954025030136108,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
22,4,quantized_training,256,28,0.9015227556228638,0.0,0.008491463959217072,0.17869801819324493,2.7538139820098877,15.70240592956543,0.697033166885376,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
23,4,quantized_training,256,26,0.9113703966140747,0.0,0.007642317563295364,0.17762508988380432,2.7562060356140137,15.740012168884277,0.6981939673423767,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
24,4,quantized_training,256,25,0.9202333688735962,0.0,0.008440585806965828,0.17548757791519165,2.7660932540893555,15.896409034729004,0.69608074426651,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
25,4,quantized_training,256,25,0.9282099604606628,0.0,0.008775634691119194,0.1692669540643692,2.7733144760131836,16.01161766052246,0.6959002017974854,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
26,4,quantized_training,256,26,0.93538898229599,0.0,0.008229132741689682,0.16952775418758392,2.7807199954986572,16.130632400512695,0.6951301097869873,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
27,4,quantized_training,256,27,0.9418500661849976,0.0,0.008744691498577595,0.17054371535778046,2.7901439666748047,16.283363342285156,0.6919229626655579,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
28,4,quantized_training,256,21,0.9476650953292847,0.0,0.007870222441852093,0.1667705923318863,2.780252456665039,16.123092651367188,0.6952754259109497,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
29,5,quantized_training,256,28,0.9528985023498535,0.0,0.007171756122261286,0.16181227564811707,2.7903289794921875,16.286376953125,0.6928161978721619,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
30,5,quantized_training,256,26,0.9576085805892944,0.0,0.00754675455391407,0.1647716760635376,2.787714958190918,16.243858337402344,0.6930667161941528,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
31,5,quantized_training,256,28,0.9618477821350098,0.0,0.007573328912258148,0.16977888345718384,2.7786149978637695,16.096712112426758,0.6957120299339294,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
32,5,quantized_training,256,27,0.965662956237793,0.0,0.0075674536637961864,0.17545723915100098,2.765373945236206,15.884978294372559,0.6992814540863037,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
33,5,quantized_training,256,29,0.9690966010093689,0.0,0.006837521214038134,0.17509901523590088,2.7737410068511963,16.018447875976562,0.6969562768936157,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
34,5,quantized_training,256,26,0.9721869230270386,0.0,0.007262449711561203,0.16852660477161407,2.7860054969787598,16.216114044189453,0.6930480003356934,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
35,5,quantized_training,256,23,0.9749681949615479,0.0,0.00692682946100831,0.16964268684387207,2.7812678813934326,16.13947105407715,0.6950957775115967,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
