dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,relative_abs_dot_contribution
D11,0,RNA+ATAC,RNA,32,5.670645713806152,5.671509742736816,5.687434363365173,29.75323486328125,0.9297885894775391,59.5064697265625,9.404943466186523,False,0.3744391413633152
D11,0,RNA+ATAC,ATAC,32,5.667149543762207,5.665596008300781,5.682126474380493,22.247314453125,0.6952285766601562,44.49462890625,15.712471961975098,False,0.6255608586366848
